name,tag_a,tag_b,tag_c,byname,belonging,population,girls_population,mailaddress,twitter,instagram,youtube,other_account,homepage,area,clubroom,action_day,minimum_day,need_tool,action,action_career,festival,festival_doing,intercollegiate,intercollegiate_group,notkeio_people,notkeio_girls,affiliated_schools,sponsor,april,may,june,july,august,september,october,november,december,january,february,march,one_word,money,nomikai_frequency,nomikai_intensity,couple,handsome_beauty,honest,serious,past_questions,find_work,introduction,top_img,pic_1,pic_2,pic_3,pic_4,pic_5,pic_6,pic_7,pic_8,pic_9,pic_10,mov_1,mov_2
Head Quarter Simulation Game Club,文化系,ボードゲーム,独立団体,HQ,独立団体,25,0,なし,keioHQ,,,,,塾生会館309号室,塾生会館309号室,平日はほぼ毎日,なし,,ボードゲームであそんでいます。,ゲームマーケットに出展しました,参加した,ボードゲームの体験会を開きました,×,,0,0,,,,,,,,,,,,,,,毎日皆で集まってゲームをする気楽なサークルです。,5000,2,2,2,1,3,1,2,特になし,"部員同士で集まってボードゲームで遊ぶことを基本的な活動内容としています。
 最近では自分たちで作ったボードゲームを販売したりもしていますので興味ある方はぜひ来てみてください。",https://drive.google.com/uc?export=view&id=1gLyndQ87DYwxa8Bnuj4t-E1TrLWfv7AW,https://drive.google.com/uc?export=view&id=1CyCHSpX5uxy6rAlwFGuKjWdTpXT3ulcv,https://drive.google.com/uc?export=view&id=10ISWZGook77xuS1KeC6dXW6Spk38PcP5,https://drive.google.com/uc?export=view&id=1y9py_CIwRsKje2ZWzB3G1zKIYABMZ33m,https://drive.google.com/uc?export=view&id=1OYoNkrn_qVn_twYd-1D81lch_3FRPCV6,,,,,,,,
モダンジャズソサエティー,音楽,コンボジャズ,文化団体連盟,日吉ジャズ研,文化団体連盟,30,4,なし,keiomodernjazz,,,,,日吉キャンパス塾生会館地下1階音楽練習室4,223,週1、木曜,なし,インプロヴィゼーション、少しのデタラメと冒険心,ジャムセッション,,参加した,ジャズの生演奏,×,,0,0,,,,新入生ライブ,,,停車場の甲子園,合宿、定期演奏会,,三田祭出演,,,,春合宿、定期演奏会,多くのプロを輩出する当サークル。アドリブ命！コンボジャズ！,9000,2,2,3,5,5,5,2,むしろ留年します,現役部員の中には、定期的にお店でライブ活動をしている人もいます。先輩たちでプロとして活躍なさっている方が多くいます。留年している方も多く、そのような人に限って演奏はうまいです。オリジナルの演奏も盛んで、積極的に作曲した曲を売り込んで演奏することも可能です。ビッグバンドと違い上下関係は皆無に等しく、実力勝負の世界です。生意気でも上手ければ何も言われません。ビッグバンドと違い、先輩とのコネや他大学との繋がりも自分で行動しない限りは増えません。しかし自分の行動と実力で地域や世代を超えて人と繋がれます。,https://drive.google.com/uc?export=view&id=1JNlMaPzi7xQtiDESVjaVCd-nhqvGb4qD,https://drive.google.com/uc?export=view&id=15gOb2oiqOzzglx_X5I9s6rN6CoGsy1Dr,https://drive.google.com/uc?export=view&id=1VYJWm8_RQ1_dQ1KGsFjURJ96yngGPrDv,https://drive.google.com/uc?export=view&id=1_a_0rxYiDJOnGg0DE54KxcoydcjyIE9r,https://drive.google.com/uc?export=view&id=1ajVqFWLee2Is0P8OAeZ_q3CyWahSl9T6,https://drive.google.com/uc?export=view&id=1wq_6gAzKMP9YLxW6KKOk26vqePNyelxR,https://drive.google.com/uc?export=view&id=1iACfCgHw3Qsar37db9r0vk2EhcPhyvYQ,https://drive.google.com/uc?export=view&id=1VNoM-TLebX_EAxvVgNwsKJEIWauHSYUj,https://drive.google.com/uc?export=view&id=1pv30iVAAjfqEgROV7mr-44DKaMwr8oW6,https://drive.google.com/uc?export=view&id=1zIDadO3XPZBjiW7-gS6s_KDL1TCe-wut,https://drive.google.com/uc?export=view&id=1to4Lym87UZbec0wetweZd6XgAwsZrTIi,https://drive.google.com/uc?export=view&id=1qny3hEprURLsaGlKhgutfD2AbribIjAc,https://drive.google.com/uc?export=view&id=1gJjtvE2F6Iw6F9eg61rA22YmN8AWfGCy
アカペラサークルWALKMEN,音楽,アカペラ,独立団体,WALKMEN(ウォークメン),独立団体,183,93,walkmen.keio@gmail.com,Keio_walkmen,,アカペラサークルWALKMEN,,,32番教室、33番教室,,毎週木曜日,特になし,歌を好きな気持ちと自分の身ひとつ,年二回開催するサークルライブに向けた全体曲の練習,大規模アカペライベント50Fesの全体曲部門で二回連続優勝,参加した,メインステージ・ミニステージでのアカペラ演奏、1日通しての教室でのアカペラ演奏、東京タワー企画への参加、模擬店でのチュロス販売,×,,0,0,,,新歓オリエンテーション,新入生発表会,スタバン,全体曲練習,夏合宿,秋サークルライブ,スタバン,三田祭,全体曲練習,全体曲練習,冬合宿,春サークルライブ,日吉キャンパス唯一の公認アカペラサークルです！,10000,2,3,4,3,4,3,2,特になし,WALKMENは公認アカペラサークルです。アカペラは全ての音を人の声によって作り上げる音楽です。歌が好きな気持ちさえあれば誰でもできるのが魅力です！もちろん初心者大歓迎！私たちと一緒に自分の声の力で音楽を作ってみませんか？歌が大好きな新入生諸君の加入を私たちWALKMEN員一同楽しみにしています😊,https://drive.google.com/uc?export=view&id=1_7ArBgX9Zms8C1199_OLTVmYjYYPJE6y,https://drive.google.com/uc?export=view&id=1EwXIt9Pf0N9k1k_3y2wlJtPi3h_w2ekx,https://drive.google.com/uc?export=view&id=1Ruu9T-9Udm-7Doq--iefYz6gK2DlGGAS,https://drive.google.com/uc?export=view&id=1oVDGYm-wgBofj9qmwF9b0wIOoXzcylA_,https://drive.google.com/uc?export=view&id=1ihM-2JxFsw8sf3ucG-PepJOG0esFh0Ep,https://drive.google.com/uc?export=view&id=1K84_XESGLtbntyEfdfn1mLytBSLSHVFp,https://drive.google.com/uc?export=view&id=1lPNQcpgANmCOFL_wj9hIxOkRKRtuFtwB,https://drive.google.com/uc?export=view&id=1iD8n1oX1QBZwe_VLETqQEi7RSygu6iTn,https://drive.google.com/uc?export=view&id=1fUFNRIqfjjG-w8q3IoNuusxp72LHJGSi,https://drive.google.com/uc?export=view&id=1W4kFwgECM95BAhXfSFX-iC2D1YPhkEGu,,https://drive.google.com/uc?export=view&id=1R5JKvIhfberdRCIVawOYti7Ak771uqiV,https://drive.google.com/uc?export=view&id=1mRP8ZgWNgBZQU6wKyrxoSj9fcAUfSHNP
楽曲制作会KMM,,,文化団体連盟,KMM,文化団体連盟,34,4,kmmmail@gmail.com,kmm_dtm,,,soundcloud https://soundcloud.com/user-536058587,,日吉キャンパス第4校舎A棟,,週一回 土曜日,特になし,PC,定期会合(交流、楽曲制作の情報共有)、サークル内コンピレーションアルバムの制作,,参加した,屋台でポテト販売,×,,0,0,,,新歓オリエンテーション,,,,夏コミ(CD販売),夏合宿(3泊4日),秋M3(CD販売),三田祭,冬コミ(CD販売),,春合宿(3泊4日),春M3(CD販売),,,2,1,2,3,4,3,1,特になし,KMMはPCを使って音楽を作る「DTM」のサークルです。毎週末の会合ではそれぞれが曲制作を進めたりアドバイスし合ったり音で遊んだりしています。それぞれ好きなジャンルが違い、DTM歴などもばらばらなので教わることはとても多いです！ 自分の作品やサークルメンバーとの合作をアルバムとして即売会などに出すことができ、外へ向けての活動も活発なサークルです。,,,,,,,,,,,,,
学生団体S.A.L.,該当なし,旅,独立団体,SAL、サル,独立団体,120,60,なし,sal_keio,sal_keio,,,https://www.salkeio.com/,日吉、新宿や秋葉原などのフリースペース、SFC、三田,,隔週日吉にて全体会議、そのほか週1で日吉とSFCそれぞれキャンパス会議、その他プロジェクトごとの活動あり,基本的に全参加(プロジェクトによる),PCは基本的に必須,スタディーツアー、フリーマガジン制作、ドキュメンタリー撮影、ワークショップの開催など,長期休みのたびにスタディーツアーを実施、SFFや学生団体総選挙にて多数の賞を受賞、年に複数のイベント開催(写真展、自作のドキュメンタリー放映など),参加しなかった,,×,,0,0,,多々あり(具体的な名前は控えさせていただきます),新歓活動、新歓BBQ,新歓合宿、新歓ピクニック,,,スタディーツアー,スタディーツアー,,,引退式,,スタディーツアー,追いコン、スタディーツアー,国際問題への理解を深め、啓発する活動を行っています。,10000,2,3,4,4,4,4,3,幅広い経験、知識、スキルを身につけられます。就活で使えることは多いです。,"学生団体 S.A.L. は国際問題の知識を深め、啓発することを活動内容として 2008年に発足した、に本部を置く学生団体です。
 ​
 S.A.L. という名前には、
 Send out( 国際問題を伝える )
 Aid( 助けを求めている人を救う )
 Learn( 世界の現実を知る、学ぶ )
 という 3 つの意味が込められています。
 ​
 私たちはこの3つをコンセプトに、スタディー・ツアーを企画し、長期休暇を利用して海外へ赴きます。そこで、国際問題の現実と向き合い、メンバー全員が自分たちに出来ることは何かを考えながら 、国内でイベントやフリーマガジン、ドキュメンタリー、商品プロデュース、web デザインなどの具体的なプロジェクトを行っています。この「伝える」という活動によって、Aid（救う）につながる、と我々は考えています。
 人は往往にして、知りもしないことを決めつけてしまったり、物事を知っていると思い込んでしまいます。それが、国際問題の本当の「問題」ではないでしょうか。この国はこうである、あの国の人々はこんな人々である、今の世の中はこうである。人々がそのように決めつけたり、思い込んでいる限り、国際問題の理解は進みません。助けが必要とされる状況に変化も起きません。そこで、我々は「伝える」ということが非常に重要な役割を果たすと考えているのです。
 国際問題に関心のない人や少し興味がある人に、国際問題を知ってもらう「きっかけ」づくりを重視し、S.A.L. は活動を行っています。",https://drive.google.com/uc?export=view&id=1igRjwx-Co9-SB1N3Y1x5LmAoMUoYUSx6,https://drive.google.com/uc?export=view&id=1VV0DrAZcOV8CxO5GoF4VTv92bMT3ZGoH,https://drive.google.com/uc?export=view&id=1c8PRu1EeO9tnR76lyALK7tcEuFV9XUV1,,,,,,,,,,
ウインドアンサンブル,音楽,吹奏楽,文化団体連盟,ウインド KWE,文化団体連盟,85,50,w1ndwebadm1n@gmail.com,K_W_E_,,,なし,http://keiowind.com/,日吉塾生会館,201,木、日の合奏に加えパートごとに2日練習 計4日,様々な事情は考慮されるができるだけ練習には参加してほしい。,パートによっては自持ち楽器を求める場合あり,塾生会館での定期演奏会へ向けた練習,年に2回の定期演奏会、過去にはドラマ音源の録音や委嘱作品の初演も行った,参加しなかった,,×,,0,0,なし,なし,新歓合宿,ピクニック,春の定期演奏会,オフ期間,夏合宿、パート旅行、学年旅行,初見大会,冬の定期演奏会に向けた練習,4年が主催のイベント,冬の定期演奏会,オフ期間,追い出しコンサート スキー合宿,春合宿,日吉唯一の吹奏楽サークルです！吹奏楽やるならぜひウインドへ！,150000,3,3,4,3,4,3,3,全学部のサークルなので多様な情報が得られる,"文化連盟公認団体である当楽団は、6 月・12 月に行う定期演奏会、春・夏休みに行う合宿を中心に活動しています。 
 その他にも、自由参加のイベントとして、ウインド音楽祭、スキー旅行、各学年 やパートごとの旅行、早慶戦観戦などを行っています。",https://drive.google.com/uc?export=view&id=14jMWZkwyoiBjgV6L7OrfCplTrKxqBA2v,https://drive.google.com/uc?export=view&id=1H0MQc0jT98CtTQPMndDKunKYoP4CTjuG,https://drive.google.com/uc?export=view&id=1ZOidf6AvyQOsb2O-9H2F1-u-zgOS-q3n,https://drive.google.com/uc?export=view&id=1LSqaCGSMGuPMeTOz_lVMzN-nRehHdRbP,,,,,,,,,
環境サークル E.C.O.,,,文化団体連盟,環境サークル E.C.O.,文化団体連盟,5,0,なし,Keioeco,,,,,不特定,三田キャンパス,年数回,なし,,三田祭における、学生部から引き受けた落とし物の販売,なし,参加した,落とし物バザー,×,,0,0,,,,,,,,,,落とし物バザー,,,,,,,1,3,2,1,5,2,3,昔は巨大サークルでしたので、OB会では有名企業の方とお話ができます。,年数回、大学と連携した環境活動を行うサークルです。連合三田会ではごみ分別指導、三田祭では落とし物のバザーを行います。現在の部員は5人。映画好き、鉄道好き、アニメ好きなど、絶賛オタクばっかのサークルになってしまっています。,,,,,,,,,,,,,
スパイラルスケートクラブ アイスホッケー部門,スポーツ,アイスホッケー,独立団体,スパイラル,独立団体,15,5,なし,KEIOSPIRAL,,,@keiospiral.icehockey,,明治神宮外苑アイススケート場,,原則毎週水曜日、試合の日程によって多少変わります。,全参加,防具,アイスホッケー,,参加しなかった,,×,,0,0,,,新入生歓迎会,,,,,夏合宿、リーグ戦開始,,,,,,追いコン,私たちはアイスホッケーを学年関係なく楽しくやっています！,50000,2,3,4,2,4,2,2,競技人口が比較的少ないスポーツであるため、珍しさもあって話盛り上がれるかも！,スパイラルは楽しくアイスホッケーをするサークルです！経験者・初心者問いません！学年も問いません！人数が少ないからこそすぐに馴染めて、試合にもたくさん出場できます。たくさんの方をお待ちしております:),https://drive.google.com/uc?export=view&id=1XI-_mJapCLz3q-x2U6Y3Oss4QnmsF8QG,https://drive.google.com/uc?export=view&id=1fNkOfGsmx74CTbVzlzt3ULjafeCZadln,https://drive.google.com/uc?export=view&id=1fvZLZfecomWii33ep_Gxzf9UcW9lU7EK,https://drive.google.com/uc?export=view&id=1rrDHE1uYETCFHoHj6AhdFFdz7pJR7yyr,https://drive.google.com/uc?export=view&id=1p4nzm_ugBsOd51zjPhhruDJ4RKw6OdxZ,,,,,,,https://drive.google.com/uc?export=view&id=1PpGONrsmti1dX3ZmC35ZDToM6wvy4E2z,https://drive.google.com/uc?export=view&id=1pu-JpQEqB4mypGMPzPPMKbUaKiQRpiA_
ガールズ＆パンツァー同好会,該当なし,アニメ,,慶應ガルパン同好会、ガルパン同好会,未公認団体,5,0,keio_garupan@yahoo.co.jp,keio_garupan,,,,,日吉の空き教室、茨城県東茨城郡大洗町,,不定期,特になし,,上映会、大洗旅行、コミケの話し合いなど,いす-1GP 2019茨城大洗大会27位,参加しなかった,,×,,0,0,,,新歓,コミケ,,,,大洗旅行（ダージリン生誕祭）,,大洗旅行（商工感謝祭、あんこう祭）,コミケ,,,大洗旅行（海楽フェスタ）,ガルパンはいいぞ。私たちと一緒に大洗へ遊びに行きませんか？,0,1,1,2,1,5,2,1,特になし,"日本で唯一のガールズ＆パンツァー同好会が、なんと慶應にあります。
 当団体が組織されたのは2019年6月で、まだ日も浅いですが、大洗旅行を中心として精力的に活動しています。
 部員人数が少ない分、みんな仲が良いです。
 友達と行く聖地・大洗はとっても楽しいですよ。
 ガルパンは好きだけど大洗にはまだ行ったことない人、僕たちと一緒に大洗へ遊びに行きませんか？
 「ガルパンは劇場版しか見てない」って人や、「ガルパンは好きだけどそこまでガチってるわけでもない」って人でも大歓迎です！
 上映会も行っているので、入ってからでも更にハマれるチャンスはたくさんあります。
 サークルの性質上オタクや陰キャも大歓迎！
 気になることがある方は、メールやTwitterのDMで遠慮なく質問してください。",https://drive.google.com/uc?export=view&id=1euy47UaNyBUV3ntBO9zZeXtuk9usOnmn,https://drive.google.com/uc?export=view&id=1AdXDfuPu4HQk2NqAUjqaEcA7TXLjkfq0,https://drive.google.com/uc?export=view&id=11b_VX5wjfPy8LYvulyWTpY0NjYukdBFw,https://drive.google.com/uc?export=view&id=1EreRtNFQXr_FWT4D1NyCY6xCX8ZFNCx9,https://drive.google.com/uc?export=view&id=1t7SuW8Bn-cByDzOWMORe2EvKPHC7wt_R,https://drive.google.com/uc?export=view&id=1jFNCpfQOzMxySbSEHFUO7q6tUfa3n9je,https://drive.google.com/uc?export=view&id=1OZpYCiIyckVPX5nrJt19NvNXGYxhFb0-,https://drive.google.com/uc?export=view&id=1TIYITjFlD0TzPWdt0SGpAkjmMsAP8tAs,https://drive.google.com/uc?export=view&id=1Gue6SSt9EOHuv2KaQRbuQ3RNK7jqN7aT,https://drive.google.com/uc?export=view&id=1N2gv2cC4UDR-QdFwI1Q6Ohi9RUhsg6Tp,https://drive.google.com/uc?export=view&id=1iYJxmp98DW4ikvCojxOu3bE2V41QllMm,https://drive.google.com/uc?export=view&id=1zPT24VyLkrPkPaOerspc2P9F8ZTl_Qcn,
お笑い道場o-keis,文化系,お笑い,独立団体,オーケイズ,独立団体,63,22,keiokeis@gmail.com,o_keis,,,,https://o-keis.net,日吉教室,日吉キャンパス塾生会館324,週1回(月曜日),特になし,,週1回のミーティングでのネタ見せ、各種お笑いライブ出演、学生お笑いの大会出場、企業からの依頼による公演、合宿(年2回),大学芸会2019優勝、学生M-1グランプリ2019優勝など,参加した,お笑いライブ(3日間、全9公演),×,,0,0,,,新歓合宿,新入生によるデビューライブ,ユニットバトル,七夕祭出演,大学芸会(個人戦),夏合宿,矢上祭出演,三田祭出演,紅白大喜利合戦,,NOROSHI(団体戦),春合宿、卒業ライブ,面白の血が流れている人は、いずれオーケイズにたどり着きます。,3000,4,1,3,4,5,4,3,人前で堂々と話せる能力がつきます。,みんな面白いし、みんなこのサークルを愛しています。,https://drive.google.com/uc?export=view&id=1foXXse281SSgDuCoVS9YrqmzenRaUfjn,https://drive.google.com/uc?export=view&id=1A90OJOk1_ae1QdyBMIXdaSU4s7P44HKy,https://drive.google.com/uc?export=view&id=1PjC8jbs4ablshPm52l2nu9FUt3J26TEt,https://drive.google.com/uc?export=view&id=1tud7tumll3csjALmzCaSVqZuJsRLPVSK,https://drive.google.com/uc?export=view&id=1Ckcbql1lWI2HVp0DZ2tsuSpta8INrRjV,https://drive.google.com/uc?export=view&id=1hPaNO0czvjlLScnVj_XETq6kyMFShBBv,https://drive.google.com/uc?export=view&id=1Rd7WJkTXx9MTG4uQeVhjSb8DODy57Fj6,https://drive.google.com/uc?export=view&id=1R7otf4haq12aHLTXzPjmykTwYDMgij6X,https://drive.google.com/uc?export=view&id=1YJfMqVFU-R2HsJ_VZhN0l_gt7cHGbTL5,https://drive.google.com/uc?export=view&id=19cXLL1zGAYuaIWTupP6IibYxjwVPP1Wq,https://drive.google.com/uc?export=view&id=10X3jvLY3cT6D5e1LYgObA2OXAhBWDhLF,,
ライチウス会,文化系,ボランティア,文化団体連盟,ライチ,文化団体連盟,79,48,なし(TwitterのDMで連絡),keio_raittius17,,,なし,http://raittius.com/,人による,211号室,週1,週1,,週に一度、障がい者施設、児童養護施設等の各施設に通い、勉強会を行なっています。この基本的な活動の他にも、福祉作業所でのお手伝い、児童養護施設の子ども達との触れ合い(各イベントへの参加)、障がいをもった方の外出の介助など、様々なボランティア活動を行っています。,今年で90周年を迎えます。,参加した,屋台で焼きそばを販売し、第一校舎では室内喫茶を運営しました。また、東京育成園の子供たちを数人招待して三田祭を楽しんでもらいました。,×,,0,0,,,9日&15日：食事会 22日：新歓パーティー 下旬以降：各施設の見学会 下旬：至誠学園ガーデンパーティー,4月下旬〜5月上旬：施設見学会,第一回総会,,サマーキャンプ、あさひワークキャンプ、夏合宿,友愛園合同運動会,第二回総会,三田祭,勉強会、第三回総会,,冬合宿,追いコン,今年90周年を迎える慶應唯一の公認ボランティアサークルです！,3000,2,2,3,3,4,4,3,OBOGの方がたくさんいらっしゃるので、お話しできる機会も多く、就職に関するアドバイスをいただけることもあります。,私たちライチウス会は、創部90年を誇る伝統あるボランティアサークルです。様々なボランティア活動を経験することができ、このような経験を通じて、大学の授業では得られない見聞を広めるこ とができると思います。また、アットホームな雰囲気で、先輩方はとても優しく、飲み会でお酒を強要されるようなこともありませんし、学年の壁を越えてカラオケや食事に行くこともよくあり、部員同士の交流も盛んです。ライチウス会の活動が、自分自身の勉強になることはもちろん、これらの活動を通してたくさんの友達、先輩ができるので一石二鳥です!! ぜひ気軽に入部してくださいね♪,https://drive.google.com/uc?export=view&id=1elM566Ef9RGaL1POUlgHYwlqKNnsPeWv,https://drive.google.com/uc?export=view&id=1oEWajJHAjHzidcznURWDUU2uGuNSV_zR,https://drive.google.com/uc?export=view&id=1C3pUYTInM_Hn1FvRsrNa8jNqq9tWu0k4,https://drive.google.com/uc?export=view&id=1qCTBSseBjGugN7o9yGzTAeVtm_Ga9RQS,https://drive.google.com/uc?export=view&id=1pPbvFAMA71kR-nkA2wUq8oF8lY_ggCzS,https://drive.google.com/uc?export=view&id=1KM8Um2HaVVqDvS_6HkvdijJN4w-V4kga,https://drive.google.com/uc?export=view&id=1oZb_YcDgfTP0ht-tlSQ4GK111GIhISgE,https://drive.google.com/uc?export=view&id=1z7TohQt3ehZXWAfRWLsJ4qruQOV48L3Q,https://drive.google.com/uc?export=view&id=1sEIrfv30PQZGsAYOwmXIccgltfD7OWp6,,,,
